Строка поиска	Translation
Ожидали у таблицы <%1> в течение <%2> секунд, что текущее поле будет заполнено.	የሚጠበቅ ነው ሠንጠረዥ <%1> <%2> ሰኮንዶች መሆኑን የአሁኑ መስክ ነው.
Таблица <%1>. Строка №<%2>. Колонка <%3>. Не смог получить значение из эталона.	ሠንጠረዥ <%1>. ቅድሚያ.<%2>. ስፋት <%3>. አዳዲስ ግምገማዎች እሴት ከቅዱሳት.
Не получилось получить представление открытого списка выбора <%1>.	አልተሳካም እንዲከፍቱ ቅድሚያ የሚሰጡዋቸውን. <%1>.
У списка выбора <%1> ожидалось %2 значений, а было получено %3 значений.	አዳዲስ. <%1> የሚጠበቅ %2 ነገር ግን አንድ %3.
Ожидалось получить %1, а было получено %2.	የዘመኑ %1, የሚሰጡዋቸውን %2.
Открытый список выбора <%1> не равен эталону. Различия: %2	ክፍት ምርጫ የሚሰጡዋቸውን <%1> አይደለም እኩል መደበኛ. ልዩነት: %2
Ожидалось, что открытый список содержит значение %1.	ደረጃ የሚጠበቅ መሆኑን ግምገማዎች ዝርዝር ይዟል %1.
Открытый список выбора <%1> не содержит ожидаемые значения: %2	ክፍት ምርጫ የሚሰጡዋቸውን <%1> አልያዘም የሚጠበቅ እሴት: %2
Открытый список выбора <%1> содержит значения, которых не должно быть: %2	ክፍት ምርጫ የሚሰጡዋቸውን <%1> ቅድሚያ የሚሰጡዋቸውን ማለት የለበትም: %2
Не смог получить данные локализации сообщений.	ደረጃ ውሂብ localizing.
У поля <%1> не получилось нажать на гиперссылку <%2>.	. <%1> ወድቋል አዳዲስ hyperlink <%2>.
Вы уверены?	ነህ አሁን?
Закрыть форму	ዝጋ ቅጽ
Не получилось нажать на кнопку <%1>.	ደረጃ ጠቅ ያድርጉ አዝራር <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд ячейка <%3> станет равна <%4>.	አዳዲስ ግምገማዎች. ከተለያዩ tabular ሰነድ <%1> <%2> ሰኮንዶች ቅድሚያ <%3> ይህ እኩል <%4>.
Некоторые сообщения не были найдены в окне сообщений пользователю: %1	አንዳንድ መልዕክቶች ነበሩ ሆኗል ውስጥ መልዕክት ሳጥን ጋር ተጠቃሚው: %1
В окне сообщений пользователю были найдены лишние сообщения: %1	ውስጥ መልዕክት ሳጥን አዳዲስ ግምገማዎች በይፋ ይገናኛሉ መልዕክቶች: %1
Не получилось определить длительность у файла <%1>.	አዳዲስ ግምገማዎች አሁን የሚሰጡዋቸውን ፋይል <%1>.
Не получилось добавить субтитры к файлу <%1>.	ከዜጎች ጋር አሁን ጋር ፋይሉን <%1>.
Команда ffmpeg по слиянию всех видео не выполнена.	Ffmpeg ትዕዛዝ ጋር ይደባለቃል ሁሉ ቪዲዮዎች በቀዳሚ.
Команда ffmpeg по перекодированю звука не выполнена.	የሚለውን ትዕዛዝ ላይ ffmpeg perekopirovannye ይገናኛሉ ከማስገባትዎ.
Команда ffmpeg по добавлению водяной отметки и перекодированию звука не выполнена.	Ffmpeg ትዕዛዝ ጋር ውሃ ማርቆስ, transcoding ነው ኦዲዮ አይደለም..
Команда ffmpeg по кодированию в mp4 не выполнена.	ወደ ffmpeg ትዕዛዝ ላይ encoding ጋር mp4 አይደለም..
Команда ffmpeg по добавлению mp3 в ролик не выполнена.	Ffmpeg ትዕዛዝ ጋር mp3 ውስጥ ቪድዮ አይደለም..
Не получилось создать файл TTS <%1>.	ደረጃ በቀዳሚ ይታያል ፋይል <%1>.
Не указано имя голоса Text To Speech.	በቀዳሚ አልተሰጠም ስም ነው ድምፅ ተጠቃሚ.
Не указана команда ffmpeg.	በቀዳሚ አልተሰጠም, ትዕዛዝ ffmpeg.
Не указана команда Convert.	በቀዳሚ አልተሰጠም ስለጀመሩ ቅድሚያ%.
Не найдено значение из колонки <%1>.	የሚሰጡዋቸውን ሰዎች እሴት ነው ስፋት <%1>.
Не найдено значение <%1> из колонки <%2>.	የሚሰጡዋቸውን <%1> ነው ስፋት <%2>.
Не получилось сохранить в переменную <%1> таблицу с именем <%2>.	አልተቻለም ውስጥ ቅድሚያ <%1> ሠንጠረዥ ስም <%2>.
Таблица <%1> пустая.	ሠንጠረዥ <%1> ባዶ ነው.
В таблицах <%1> и <%2> разное количество колонок <%3> и <%4>.	ውስጥ ሰንጠረዥ <%1> <%2> የተለያዩ ቁጥር ቀለሞች <%3> <%4>.
Не все строки таблицы <%1> найдены в таблице <%2>:	በቀዳሚ ግምገማዎች በይፋ ሠንጠረዥ <%1> ይገኛል ሠንጠረዥ <%2>:
Для элемента с именем <%1> не найдена форма.	ደረጃ አልተሰጠውም ቅድሚያ ግንኙነት ስም <%1> ስምዎ.
Не указано значение настройки Vanessa-automation: <КаталогПроекта>.	በቀዳሚ አልተሰጠም መቼት እሴት በጣም በማስወገድ: <Catalogproduct>.
Не указано значение настройки Vanessa-automation: <КаталогиСкриптовSikuliX>.	በቀዳሚ አልተሰጠም መቼት እሴት በጣም በማስወገድ: <КаталогиСкриптовSikuliX>.
В каталоге <%1> не найден файл <%2>.	ውስጥ ዶሴ <%1> ፋይል አልተገኘም <%2>.
В каталоге <%1> найдено больше одного файла <%2>: %3.	ውስጥ ዶሴ <%1> ተገኝቷል ከአንድ ፋይል <%2>: %3.
Не получилось сделать клик мышкой по картинке <%1>.	አልተሳካም ስለጀመሩ ቅድሚያ አሁን የታዘዘ በጣም ምስል <%1>.
Не получилось запустить Sikulix сервер.	አልተሳካም ጋር Sikulix.
Не получилось дождаться выполнения SikuliX скрипта <%1>.	አዳዲስ ግምገማዎች ጋር SikuliX ስክሪፕት <%1>.
Не получилось выполнить SikuliX скрипт <%1>.	አልተሳካም ጋር SikuliX ስክሪፕት <%1>.
Ожидалось, что группа элементов <%1> содержит данные элементы формы: %2	ደረጃ የሚጠበቅ መሆኑን ቡድን ክፍሎች <%1> አዳዲስ ግምገማዎች ቅድሚያ የሚሰጡዋቸውን ነው ቅጽ: %2
Ожидалось, что группа элементов <%1> не содержит данные элементы формы: %2	ደረጃ የሚጠበቅ መሆኑን ቡድን ክፍሎች <%1> አልያዘም ቅድሚያ የሚሰጡዋቸውን ነው ቅጽ: %2
Ожидали у таблицы <%1> в течение <%2> секунд у поля <%3> значения отличного от <%4>. Текущее значение <%5>.	የሚጠበቅ ነው ሠንጠረዥ <%1> <%2> ሰኮንዶች ቅድሚያ የሚሰጡዋቸውን አልተቻለም <%3> እሴቶች የተለያዩ የሚሰጡዋቸውን <%4>. አሁን እሴት <%5>.
Ожидалось, что в панели разделов будет <%1> элементов, а найдено <%2> элементов.	ደረጃ የሚጠበቅ መሆኑን የሚሰጡዋቸውን ክፍሎች ይሆናል <%1> ቅድሚያ, ስምዎ <%2> የሚሰጡዋቸውን.
Ожидалось, что в панели разделов будут содержаться следующие элементы: %1	ደረጃ የሚጠበቅ መሆኑን የሚሰጡዋቸውን ክፍሎች ይሆናል አዳዲስ ግምገማዎች የሚከተሉትን ክፍሎች: %1
Ожидалось, что в панели разделов не будут содержаться следующие элементы: %	ደረጃ የሚጠበቅ መሆኑን የሚሰጡዋቸውን ክፍሎች ይሆናል አዳዲስ ግምገማዎች የሚከተሉትን ክፍሎች: %
Ожидалось, что в панели функций будет <%1> элементов, а найдено <%2> элементов.	ደረጃ ተጠብቆ ነበር ማለት የሚሰጡዋቸውን የሚሰጡዋቸውን ይሆናል <%1> ቅድሚያ, ስምዎ <%2> የሚሰጡዋቸውን.
Ожидалось, что в панели функций будет элемент <%1> , а был найден элемент <%2>.	ደረጃ የሚጠበቅ መሆኑን ፈንክሽን ይሆናል ቅድሚያ <%1> ተገኝቷል <%2>.
Ожидалось, что в панели функций будут содержаться следующие элементы: %1	ደረጃ የሚጠበቅ መሆኑን የሚሰጡዋቸውን ቡና ቤት ፍቃድ አዳዲስ ግምገማዎች የሚከተሉትን ክፍሎች: %1
Ожидалось, что в панели функций не будут содержаться следующие элементы: %1	ደረጃ ተጠብቆ ነበር ማለት የሚሰጡዋቸውን የሚሰጡዋቸውን ያሳውቃል የሚከተሉትን ክፍሎች: %1
Группа <%1> не найдена в панели функций.	ቡድን <%1> አልነበረም የሚገኘው የሚሰጡዋቸውን.
Ожидалось, что в группе <%1> панели функций будут содержаться следующие элементы: %2	ደረጃ ተጠብቆ ነበር ማለት ነው <%1> የሚሰጡዋቸውን ቡና ቤት ፍቃድ አዳዲስ ግምገማዎች የሚከተሉትን ክፍሎች: %2
Ожидалось, что в группе <%1> панели функций не будут содержаться следующие элементы: %2	ደረጃ ተጠብቆ ነበር ማለት ነው <%1> የሚሰጡዋቸውን ቡና ቤት ፍቃድ አዳዲስ ግምገማዎች የሚከተሉትን ክፍሎች: %2
Ошибка. Не найдены настройки пользователя <%1> в файле <%2>.	. አዳዲስ ግምገማዎች በይፋ ስምዎ ላይ <%1> ፋይል ውስጥ <%2>.
Функция <%1> реализована только для Windows.	የሚሰጡዋቸውን <%1> በቀዳሚ ግምገማዎች በይፋ ለዊንዶውስ.
У поля <%1> ожидали текст заголовка <%2>, а получили <%3>.	. <%1> ተጠብቆ ነበር ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን <%2>, ሆኗል <%3>.
В таблице <%1> у поля <%2> ожидали заголовок <%3>, а получили <%4>.	በዚህ ሠንጠረዥ <%1>. <%2> የሚጠበቅ ርዕስ <%3>, ሆኗል <%4>.
В таблице <%1> у поля <%2> ожидали текст подсказки <%3>, а получили <%4>.	በዚህ ሠንጠረዥ <%1>. <%2> ቅድሚያ የሚሰጡዋቸውን ሰዎች tooltip ጽሑፍ <%3>, ሆኗል <%4>.
Не получилось выгрузить базу в dt: <%1>. Путь к DT: <%2>. Статус возврата: <%3>.	መገለጫዎ ጋር ይገናኛሉ ዳታቤዝ ውስጥ ቅድሚያ: <%1>. መንገዱ ወደ የእኔ ነው: <%2>. መመለስ ሁኔታ ነው <%3>.
Группа колонок <%1> в таблице <%2> не найдена.	ቡድን ቀለሞች <%1> ሰንጠረዥ ውስጥ <%2>.
В таблице <%1> в группе колонок <%2> колонка <%3> не найдена.	በዚህ ሠንጠረዥ <%1> ቡድን ቀለሞች <%2> ስፋት <%3> ነበር.
Не получилось найти на экране картинку <%1>.	ደረጃ.. <%1>.
Ожидали, что у табличного документа <%1> в течение <%2> секунд значение ячейки <%3> станет равно <%4>. Текущее значение <%5>.	አዳዲስ ግምገማዎች. ከተለያዩ tabular ሰነድ <%1> <%2> ሰኮንዶች ስለጀመሩ ቅድሚያ እሴት <%3> ይህ እኩል <%4>. አሁን እሴት <%5>.
Метод Шаг() не выполнен. Не удалось прочитать шаги из временного фича файла <%1>. Исходная строка:%2	የሚሰጡዋቸውን ደረጃ() አይደለም. አልተሳካም ወደ ደረጃዎች አንስቶ ጊዜያዊ የሚሰጡዋቸውን ነው ፋይሉን <%1>. የመጀመሪያው ሕብረቁምፊ:%2
Этот клиент	ይህ ውሎች
Не получилось найти данные макета <%1>.	ን ዳታ አለብዎት <%1>.
Не получилось выполнить эмуляцию хоткея <%1> <%2>.	አልተሳካም ቅድሚያ የታዘዘ hotkey <%1> <%2>.
Не получилось выполнить эмуляцию ENTER.	ደረጃ emulate ስምዎ.
Не получилось дождаться картинки <%1> в течение <%2> секунд.	አዳዲስ ግምገማዎች ላይ ያለው ስምዎ. <%1> <%2>.
Окно с заголовком <%1> не найдено. Текущее окно: <%2>.	ግምገማ መስኮት ግምገማ ርዕስ <%1> ነበር. የአሁኑ መስኮት: <%2>.
Строка <%1> не найдена в окне сообщений пользователю. Состояние окна сообщений:%2	ቅድሚያ <%1> አልነበረም የሚገኘው መልእክት መስኮት ጋር. ይቻሊሌ መስኮት መልዕክት:%2
Не получилось определить родителя у шага <%1>.	አዳዲስ ግምገማዎች በይፋ ለመወሰን ወላጅ ነው የሚሰጡዋቸውን <%1>.
Не получилось определить позицию шага <%1> в группе шагов <%2>.	አዳዲስ ግምገማዎች በይፋ ለመወሰን ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን ነው የሚሰጡዋቸውን <%1> ውስጥ ቡድን ደረጃዎች <%2>.
Не получилось открыть форму регистра сведений <%1>.	አዳዲስ ግምገማዎች መልክ ነው ይገናኛሉ መረጃ <%1>.
Не получилось найти подсистему <%1> в регистре версии подсистем.	ደረጃ subsystem <%1> ውስጥ የሚሰጡዋቸውን የሚሰጡዋቸውን subsystems.
Ожидалось получить <%1> строк в таблице <%2>, а было получено <%3> строк.	የዘመኑ <%1> በይፋ ሠንጠረዥ <%2>, የሚሰጡዋቸውን <%3> የሚሰጡዋቸውን.
Не получилось сохранить значение <%1> в переменную <%2>.	ደረጃ አስቀምጥ <%1> ስለጀመሩ ቅድሚያ <%2>.
Не получилось подключиться к ранее запущенному клиенту тестирования <%1>, порт <%2>.	ደረጃ ሰዎች ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን <%1>, ወደብ <%2>.
Не получилось прочитать параметр запуска <%1>.	ደረጃ በቀዳሚ ግምገማዎች ላይ ያለው ስምዎ አሁን እንደ parameter <%1>.
ИмяРаннера	Marinera
ТипКлиентаТестирования	Tibclientdataset
СтрокаСоединения	Strokeopacity
Не получилось сохранить строку <%1> в переменную <%2>.	ደረጃ አስቀምጥ <%1> ስለጀመሩ ቅድሚያ <%2>.
Неверно указано значение параметра направления вращения колеса мышки. Возможные значения: Вверх или Вниз.	የማይሰራ parameter እሴት ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን ነው በመስጠት ነው ጎማ. አሁን እሴቶች:.
Не получилось выполнить эмуляцию вращения колеса мышки в направлении <%1>, количество итераций <%2>.	ደረጃ emulate ስለጀመሩ ቅድሚያ የታዘዘ ውስጥ ምርጫ ነው <%1> ቁጥር ለማየት <%2>.
Обнаружено несколько файлов, экспортирующих подсценарий <%1>. Файлы: %2	በርካታ ፋይሎች ይገናኛሉ podszewki <%1>. የፋይል: %2
Не получилось сделать клик праой кнопкой мышки по картинке <%1>.	አልተሳካም ስለጀመሩ ቅድሚያ proi ጠቅ ያድርጉ ስዕል <%1>.
Не получилось переместить курсор мышки к картинке <%1>.	ን ቅድሚያ የሚሰጡዋቸውን ቅድሚያ cursor ጋር ስዕል <%1>.
Не существует клиента тестирования <%1>.	አዳዲስ ግምገማዎች ቅድሚያ የሚሰጡዋቸውን <%1>.
Ожидали, что процесс с ИД <%1> будет завершен в течение <%2> секунд.	አዳዲስ ግምገማዎች መሆኑን ሂደት የሚሰጡዋቸውን <%1> እንደ አንድ የሚሰጡዋቸውን <%2>.
Значение переменной <%1> изменено на <%2>.	እሴት ቅድሚያ <%1> ነው ተቀየረ <%2>.
Значение глобальной переменной <%1> изменено на <%2>.	በጣም ነው ዓለምአቀፍ ቅድሚያ <%1> ነው ተቀየረ <%2>.
Переменная <%1> удалена.	ቅድሚያ <%1>.
Глобальная переменная <%1> удалена.	የአገልግሎት ቅድሚያ <%1>.
Контекст	ዐውደ-ጽሑፉ
Контекст глобальный	የምንባቡ ዐውደ-ጽሑፍ አለም አቀፍ
Окно с заголовком <%1> не найдено. Таймаут поиска окна: <%2>.	ግምገማ መስኮት ግምገማ ርዕስ <%1> አልነበረም ስምዎ. ቅድሚያ የመፈለጊያ መስኮት: <%2>.
Не удалось получить токен.	አዳዲስ ግምገማዎች የታዘዘ.
Не удалось получить токен. Код результата: <%1>. Ответ: <%2>.	አዳዲስ ግምገማዎች የታዘዘ. ውጤት ኮድ: <%1>. መልስ: <%2>.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	አዳዲስ ግምገማዎች ውሂብ. ውጤት ኮድ: <%1>. መልስ: <%2>.
Не смог в таблице <%1> сделать выбрать из списка выбора <%2> по строке <%3>. Количество попыток <%4>.	አሌቻሌሁም ውስጥ ሰንጠረዥ <%1> በቀዳሚ ግምገማዎች ጋር ይገናኛሉ ገና ይሰፋል <%2> በእርስዎ የመስመር <%3>. ቁጥር አለብዎት <%4>.
Не смог сделать выбрать из списка выбора <%1> по строке <%2>. Количество попыток <%3>.	በቀዳሚ ግምገማዎች ይገናኛሉ ምርጫ የሚሰጡዋቸውን <%1> በግራ መስመር <%2>. ቁጥር አለብዎት <%3>.
Не выполнены дополнительные процедуры обработки данных.	በቀዳሚ ሆኗል ተጨማሪ አካሄዶች ውሂብ ማቀነባበሪያ.
Обнаружено окно обновления конфигурации.	አንድ መስኮት ይታያል ዝማኔዎች.
Обнаружено окно c сообщением о неудачном обновлением конфигурации.	አንድ መስኮት አሁን መልእክቱ ስለ አልተሳካም አዳዲስ ግምገማዎች ነው የሚሰጡዋቸውን.
Видео создано автоматически.	ቪድዮ ላይ የሚሰጡዋቸውን.
Количество сценариев	ብዛት ይታያል
Количество шагов	ቁጥር ደረጃዎች
Версия Vanessa-Automation	የሚሰጡዋቸውን ግምገማ በማስወገድ
Версия скрипта сборки видео	ወደ የሚሰጡዋቸውን ለመገንባት ስክሪፕት ቪድዮ
ЗаголовокАктивногоОкна	Segelbooten
ИмяАктивнойФормы	የማይሠራ
В таблице должно быть боле 1 строки, а получили <%1> строк.	የኢትዮጵያ ሠንጠረዥ አዳዲስ ግምገማዎች የሚሰጡዋቸውን 1 ቅድሚያ የሚሰጡዋቸውን ሆኗል <%1> መስመሮች.
Выполнить сценарии	ቅድሚያ የሚሰጡዋቸውን
Загружены глобальные переменные.	ስለጀመሩ ቅድሚያ ይታያል.
Не найден каталог: %1	የሚሰጡዋቸውን ማውጫ: %1
Выполнить	አንድ
Выполняется...	አዳዲስ ግምገማዎች...
Останавливается...	አዳዲስ ግምገማዎች...
Обнаружено окно перехода на новую версию платформы 1С:Предприятие.	አዳዲስ ዝውውር መስኮት ጋር የሚሰጡዋቸውን 1C:አባላትና የሚሰጡዋቸውን.
В таблице <%1> не получилось активизировать поле <%2> для редактирования.	በዚህ ሠንጠረዥ <%1> ን አሁን መስክ <%2> ቅድሚያ.
Ожидалось в течение <%1> секунд, что откроется окно с заголовком отличным от <%2>.	የዘመኑ ደረጃ አልተሰጠውም <%1> ሰኮንዶች የሚሰጡዋቸውን ለማየት መስኮት ግምገማ ርዕስ ከተቀመጡት <%2>.
Выберите файл настроек Vanessa Automation.	አዳዲስ ግምገማዎች ቅንብሮች ፋይል ግምገማ ቅድሚያ.
Версия загружаемых настроек не соответсвует версии обработки.	የሚሰጡዋቸውን ቅድሚያ የሚሰጡዋቸውን ግምገማዎች ይታያል የሚሰጡዋቸውን ማቀነባበሪያ.
Информация: Параметр %1 не загружен.	Parameter: %1 አይደለም ስለጀመሩ.
Не получилось прочитать значение из строки запуска: %1.	አልተሳካም ወደ እሴት ቅድሚያ የሚሰጡዋቸውን: %1.
При чтении переменных окружения операционной системы возникло исключение: %1	አዳዲስ ቅድሚያ የሚሰጡዋቸውን ይታያል ነው ስርዓተ የተለየ መነቃቃት: %1
Не найден путь к файлу JSON. Параметр: VAParams.	የሚሰጡዋቸውን መንገዱ ወደ ቅድሚያ ፋይል. Parameter: VAParams.
Ошибка чтения структуры JSON. Пропускаем чтение.	ስህተት ቅድሚያ አወቃቀሮች. የሚሰጡዋቸውን ሰዎች የንባብ.
Ошибка чтения структуры JSON.	ስህተት ቅድሚያ አወቃቀሮች.
В параметрах JSON не найден каталог Фич.	ውስጥ አማራጮች ቅድሚያ የሚሰጡዋቸውን ዶሴ ቅድሚያ.
Использование устаревшего параметра "КаталогOutputСкриншоты". Новый параметр - "КаталогВыгрузкиСкриншотов".	በመጠቀም ሆኗል parameter "КаталогOutputСкриншоты". ግምገማ parameter - የ "Cataloglistview".
Использование устаревшего параметра "КаталогOutputИнструкцияHTML". Новый параметр - "КаталогВыгрузкиИнструкцийHTML".	በመጠቀም ሆኗል parameter "КаталогOutputИнструкцияHTML". ግምገማ የሚሰጡዋቸውን - "КаталогВыгрузкиИнструкцийHTML".
Использование устаревшего параметра "КаталогOutputИнструкцияMarkdown". Новый параметр - "КаталогВыгрузкиИнструкцийMarkdown".	በመጠቀም ሆኗል parameter "КаталогOutputИнструкцияMarkdown". ግምገማ የሚሰጡዋቸውን - "КаталогВыгрузкиИнструкцийMarkdown".
Использование устаревшего параметра "КаталогOutputИнструкцияВидео". Новый параметр - "КаталогВыгрузкиИнструкцийВидео".	በመጠቀም ሆኗል parameter "КаталогOutputИнструкцияВидео". ግምገማ የሚሰጡዋቸውን - "Cataloguecontroller".
Использование устаревшего параметра "КаталогOutputjUnit". Новый параметр - "КаталогВыгрузкиjUnit".	በመጠቀም ሆኗል parameter "КаталогOutputjUnit". ግምገማ የሚሰጡዋቸውን - "КаталогВыгрузкиjUnit".
В параметрах запуска JSON не определен каталог отчета jUnit.	ውስጥ ቅድሚያ የሚሰጡዋቸውን ቅድሚያ አይደለም ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን jUnit.
Использование устаревшего параметра "КаталогOutputCucumberJson". Новый параметр - "КаталогВыгрузкиCucumberJson"	በመጠቀም ሆኗል parameter "КаталогOutputCucumberJson". ግምገማ የሚሰጡዋቸውን - "КаталогВыгрузкиCucumberJson"
В параметрах запуска JSON не определен отчета CucumberJson.	ውስጥ ቅድሚያ የሚሰጡዋቸውን ቅድሚያ አይደለም የተገለጸ ሪፖርት CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	በመጠቀም ሆኗል parameter "КаталогOutputAllure". ግምገማ የሚሰጡዋቸውን - "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	በመጠቀም ሆኗል parameter "КаталогOutputAllureБазовый". ግምገማ የሚሰጡዋቸውን - "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	መልክ ነው ስለጀመሩ ቅድሚያ የሚሰጡዋቸውን ስምዎ.
ИмяФичи	Kafici
ИмяСценария	Kasanaru
НомерСтрокиДерева	Nemestrinidae
НомерСтрокиФичи	Namestrategy
ПолнйПутьКФиче	Polypacific
Сценарий не определён.	ቅድሚያ የታዘዘ አይደለም የተገለጸ.
Шаг не определён.	ደረጃ አይደለም የተገለጸ.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	አዳዲስ ግምገማዎች ውሂብ. ውጤት ኮድ: <%1>. መልስ: <%2>.
ДеталиОшибки	Dealiasing
Команда по созданию картинки из текста не выполнена: %1	ትዕዛዝ ለመፍጠር ምስሎች ከተለያዩ ጽሑፍ አልተሳካም: %1
Не получилось получить командный интерфейс клиента тестирования.	አዳዲስ ግምገማዎች አሁን የሚለውን ትዕዛዝ ቅድሚያ የሚሰጡዋቸውን የሙከራ.
Окно предупреждения не найдено.	ወደ ሊጠቀሱ መስኮት አይገኝም.
Не получилось выполнить помещение файла <%1>.	ፋይሉ ፋይሉን <%1>.
Не найдено подключение SikuliX сервера.	የሚሰጡዋቸውን የሚሰጡዋቸውን SikuliX አገልጋይ.
Подключение SikuliX сервера сброшено.	የሚሰጡዋቸውን SikuliX አገልጋይ የሚሰጡዋቸውን.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	በቀዳሚ አልተሰጠም መቼት እሴት በጣም በማስወገድ ላይ ነው <Catalogchangelistener>.
Не получилось создать картинку по тексту <%1>.	አልተሳካም ቅድሚያ የሚሰጡዋቸውን በጽሑፉ <%1>.
Не найден профиль поиска картинки с текстом <%1>.	የሚሰጡዋቸውን ፍለጋ ቅድሚያ የሚሰጡዋቸውን አሁን ጽሑፍ <%1>.
Команда не выполнена: %1	ትዕዛዝ አልተሳካም: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	መገለጫዎ ጋር ይገናኛሉ አገላለጽ: %1. ገለጻ ስህተት: %2
Не указано имя файла.	በቀዳሚ አልተሰጠም ፋይል ስም.
Каталог <%1> не существует.	ማውጫ <%1> የለም.
Не указано расширение файла.	ምንንም አንድ ፋይል ቅጥያ.
Не получилось закрыть активное окно <%1>. %2	መገለጫዎ ጋር ይገናኛሉ ንቁ መስኮት <%1>. %2
Закрытие окна <%1>.	አሁን ትንሽ መስኮት <%1>.
