Строка поиска	Translation
Команда по созданию картинки из текста не выполнена: %1	Komanda sukurti paveikslėlį iš teksto nepavyko: %1
Не получилось получить командный интерфейс клиента тестирования.	Neatsitiko gauti komandinė sąsaja kliento bandymai.
Окно предупреждения не найдено.	Langas įspėjimai nerasta.
Не получилось выполнить помещение файла <%1>.	Neatsitiko atlikti prielaida failo <%1>.
Не найдено подключение SikuliX сервера.	Nerasta ryšys SikuliX serverio.
Подключение SikuliX сервера сброшено.	Ryšys SikuliX serverio сброшено.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	Nenurodyta vertė parametrai Vanessa-automation: <КаталогДляГенерацииКартинок>.
Не получилось создать картинку по тексту <%1>.	Neatsitiko sukurti atvaizdą, tekstas <%1>.
Не найден профиль поиска картинки с текстом <%1>.	Profilis nerastas paieškos paveikslėlius su tekstu <%1>.
Команда не выполнена: %1	Komanda nėra įgyvendinta: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	Neatsitiko apskaičiuoti išraiška: %1. Klaidos aprašymas: %2
Не указано имя файла.	Nenurodyta failo vardą.
Каталог <%1> не существует.	Katalogas <%1> nėra.
Не указано расширение файла.	Nenurodyta failo plėtinys.
Не получилось закрыть активное окно <%1>. %2	Neatsitiko uždaryti aktyvų langą <%1>. %2
Закрытие окна <%1>.	Uždaryti langą <%1>.
