Строка поиска	Translation
В параметрах запуска JSON не определен отчета CucumberJson.	Parametros palaišanas JSON nav definēts atskaites CucumberJson.
Использование устаревшего параметра "КаталогOutputAllure". Новый параметр - "КаталогВыгрузкиAllure".	Izmantot novecojušu parametra "КаталогOutputAllure". Jauna opcija - "КаталогВыгрузкиAllure".
Использование устаревшего параметра "КаталогOutputAllureБазовый". Новый параметр - "КаталогВыгрузкиAllureБазовый".	Izmantot novecojušu parametra "КаталогOutputAllureБазовый". Jauna opcija - "КаталогВыгрузкиAllureБазовый".
Форма из переданного списка не найдена.	Forma no kura saraksta nav atrasta.
ИмяФичи	ИмяФичи
ИмяСценария	ИмяСценария
НомерСтрокиДерева	НомерСтрокиДерева
НомерСтрокиФичи	НомерСтрокиФичи
ПолнйПутьКФиче	ПолнйПутьКФиче
Сценарий не определён.	Scenārijs nav noteikts.
Шаг не определён.	Solis nav noteikts.
Не удалось получить данные. Код результата: <%1>. Ответ: <%2>.	Nevarēja iegūt datus. Rezultātu kods: <%1>. Atbilde: <%2>.
ДеталиОшибки	ДеталиОшибки
Команда по созданию картинки из текста не выполнена: %1	Komanda ir izveidot attēlu no teksta nav pabeigta: %1
Не получилось получить командный интерфейс клиента тестирования.	Nav izdevies iegūt komandu interfeiss klienta pārbaudes.
Окно предупреждения не найдено.	Brīdinājuma logs nav atrasts.
Не получилось выполнить помещение файла <%1>.	Nav sanācis veikt telpu faila <%1>.
Не найдено подключение SikuliX сервера.	Nav atrasts savienojums SikuliX servera.
Подключение SikuliX сервера сброшено.	Savienojums SikuliX servera nomestas.
Не указано значение настройки Vanessa-automation: <КаталогДляГенерацииКартинок>.	Nav norādīts uzstādījumu Vanessa-automation: <КаталогДляГенерацииКартинок>.
Не получилось создать картинку по тексту <%1>.	Nav sanācis izveidot attēlu tekstā <%1>.
Не найден профиль поиска картинки с текстом <%1>.	Nav atrasts profils meklēšanas bildes ar tekstu <%1>.
Команда не выполнена: %1	Komanda nav pabeigta: %1
Не получилось вычислить выражение: %1. Описание ошибки: %2	Nav sanācis aprēķināt: par 1%. Apraksts kļūda: %2
Не указано имя файла.	Nav norādīts faila nosaukums.
Каталог <%1> не существует.	Katalogs <%1> nav.
Не указано расширение файла.	Nav norādīts faila paplašinājums.
Не получилось закрыть активное окно <%1>. %2	Neizdevās aizvērt aktīvo logu <%1>. %2
Закрытие окна <%1>.	Aizvērt logu <%1>.
